candidate_id,source,title,composer_normalized,grade,grade_source,midi_min,midi_max,midi_range,midi_median,key_fifths,key_changes,tempo_bpm,time_sig,meter_changes,smallest_division,dotted_count,tied_count,tuplet_count,max_chord_stack,polyphonic_measure_ratio,voice_count_max,ornament_mordent,ornament_trill,ornament_turn,grace_count,harmonic_count,barre_count,position_shift_proxy,measure_count,note_count,duration_sec_approx
guitarloot:Scores/ItalianMusic/ChiacconaVariateFinal,guitarloot,Chiaccona in Partite Variate,Alessandro Piccinini,6,delcamp-eric-crouch,50,81,31,69,3,1,,3/4,1,16,27,5,0,3,1.0,3,0,0,0,0,0,0,,41,253,
guitarloot:Scores/ItalianMusic/CiacconaArr4Gtr.iPad,guitarloot,Title,Johann Hieronymous Kapsberger,8,delcamp-eric-crouch,52,81,29,69.0,3,1,72.0,6/8,1,16,20,22,0,3,1.0,3,0,0,0,0,0,0,,29,246,72.5
guitarloot:Scores/ItalianMusic/ConcertoRV93.iPad,guitarloot,3. Allegro,Antonio Vivaldi,7,delcamp-eric-crouch,52,86,34,74,2,1,108.0,4/4,2,32,221,0,0,4,1.0,3,0,0,0,0,0,0,,102,1658,226.7
guitarloot:Scores/ItalianMusic/Corrente.iPad,guitarloot,Corrente,Domenico Pellegrini,5,delcamp-eric-crouch,52,84,32,74,1,1,144.0,3/4,1,16,42,30,0,4,1.0,3,0,0,0,0,0,0,,56,350,70.0
guitarloot:Scores/ItalianMusic/CorrentePrimaGtriPad,guitarloot,Corrente Prima,Alessandro Piccinini,6,delcamp-eric-crouch,52,86,34,72,0,1,108.0,3/4,1,16,61,24,0,2,0.959,3,0,0,0,0,0,0,,73,444,121.7
guitarloot:Scores/ItalianMusic/CorrenteXVIgtr,guitarloot,Corrente XVI,Michelangelo Galilei,7,delcamp-eric-crouch,52,84,32,71.0,0,1,120.0,3/4,2,16,80,38,0,3,1.0,3,0,0,0,0,0,0,,70,439,105.0
guitarloot:Scores/ItalianMusic/Foscarini/AlemandaGtr,guitarloot,Alemanda,Giovanni Paolo Foscarini,6,delcamp-eric-crouch,52,84,32,73.0,-1,1,84.0,4/4,1,8,11,20,0,3,1.0,3,1,0,0,0,0,0,,18,188,51.4
guitarloot:Scores/ItalianMusic/Foscarini/CapriccioGtr,guitarloot,Capriccio (Passacaglia),Giovanni Paolo Foscarini,6,delcamp-eric-crouch,57,82,25,74,-1,1,84.0,3/4,1,8,41,2,0,3,1.0,3,0,0,0,0,0,0,,26,198,55.7
guitarloot:Scores/ItalianMusic/Foscarini/CorrenteFrancaiseGtrRev,guitarloot,Corrente Francaise,Giovanni Paolo Foscarini,6,delcamp-eric-crouch,52,82,30,69,-1,1,96.0,3/4,1,16,51,50,0,3,1.0,4,1,1,0,0,0,0,,75,519,140.6
guitarloot:Scores/ItalianMusic/Foscarini/CorrenteRev,guitarloot,Corrente,Giovanni Paolo Foscarini,6,delcamp-eric-crouch,52,83,31,71,2,1,108.0,3/4,1,16,24,2,0,3,1.0,3,0,1,0,0,0,0,,29,155,48.3
guitarloot:Scores/ItalianMusic/Foscarini/CorrenteVRevGtr,guitarloot,Corrente con la sua Variatione,Giovanni Paolo Foscarini,6,delcamp-eric-crouch,53,82,29,72,-1,1,104.0,3/4,1,16,31,74,0,2,0.985,3,0,5,0,0,0,0,,67,421,116.0
guitarloot:Scores/ItalianMusic/Foscarini/FantasiaRev,guitarloot,Fantasia,Giovanni Paolo Foscarini,6,delcamp-eric-crouch,52,85,33,71.0,4,1,68.0,4/4,1,16,13,8,0,4,0.955,3,0,0,0,0,0,0,,22,222,77.6
guitarloot:Scores/ItalianMusic/Foscarini/PassacaglioGtr,guitarloot,Passacaglio,Giovanni Paolo Foscarini,6,delcamp-eric-crouch,52,88,36,72,0,1,72.0,3/4,1,8,60,18,0,4,0.985,3,2,0,0,2,0,0,,67,611,167.5
guitarloot:Scores/ItalianMusic/Foscarini/PavanigliaGtr,guitarloot,Pavaniglia con parti variate,Giovanni Paolo Foscarini,6,delcamp-eric-crouch,53,82,29,72.0,-1,1,76.0,4/4,1,8,27,10,0,3,1.0,3,0,0,0,0,0,0,,64,514,202.1
guitarloot:Scores/ItalianMusic/Foscarini/TasteggiataGtrRev,guitarloot,Tastegiata detta la Feretti,Giovanni Paolo Foscarini,6,delcamp-eric-crouch,52,86,34,71.0,1,1,64.0,4/4,1,16,12,16,0,4,1.0,3,0,0,0,0,0,0,,16,175,60.0
guitarloot:Scores/ItalianMusic/Foscarini/TasteggiataSoaveGtr,guitarloot,Tasteggiata Soave,Giovanni Paolo Foscarini,6,delcamp-eric-crouch,52,79,27,69.0,-1,1,64.0,4/4,1,8,29,24,0,4,1.0,3,2,0,0,0,0,0,,21,195,78.8
guitarloot:Scores/ItalianMusic/Foscarini/ToccataGtr,guitarloot,Toccata,Giovanni Paolo Foscarini,6,delcamp-eric-crouch,52,83,31,73.0,2,1,72.0,4/4,1,16,18,14,0,3,1.0,3,0,1,0,0,0,0,,17,170,56.7
guitarloot:Scores/ItalianMusic/Foscarini/ToccataMGtrRev,guitarloot,Toccata Musicale,Giovanni Paolo Foscarini,6,delcamp-eric-crouch,53,83,30,72.0,-1,1,60.0,4/4,1,16,19,22,0,3,1.0,3,1,0,0,0,0,0,,22,208,88.0
guitarloot:Scores/ItalianMusic/GagliardaGtr,guitarloot,Gagliarda 2,Michelangelo Galilei,7,delcamp-eric-crouch,52,81,29,71.0,2,1,96.0,3/4,1,16,77,18,0,3,0.984,3,0,0,0,0,0,0,,64,464,120.0
guitarloot:Scores/ItalianMusic/KapsbergerGtr,guitarloot,Kapsberger,Johann Hieronymus Kapsberger,8,delcamp-eric-crouch,50,86,36,74,2,1,96.0,3/4,1,16,63,30,0,3,0.909,3,0,0,0,0,0,0,,88,500,165.0
guitarloot:Scores/ItalianMusic/Passacaglia21Gtr.Rev,guitarloot,Passacaglia 21,Johann Hieronymous Kapsberger,8,delcamp-eric-crouch,52,81,29,66.0,1,1,56.0,3/4,1,16,58,132,0,3,1.0,2,0,0,0,0,0,0,,68,428,218.6
guitarloot:Scores/ItalianMusic/PavanaFerrarese.iPad,guitarloot,Pavana alla Ferrarese,Joanambrosio Dalza,7,delcamp-eric-crouch,40,73,33,57,3,1,104.0,4/4,1,16,3,46,0,2,1.0,3,0,0,0,0,0,0,,64,663,147.7
guitarloot:Scores/ItalianMusic/PavanaVenetianaGtriPad,guitarloot,Pavana alla Venetiana,Joan Ambrosio Dalza,7,delcamp-eric-crouch,40,76,36,61.0,3,1,96.0,4/4,1,16,12,34,0,3,0.977,4,0,0,0,0,0,0,,43,491,107.5
guitarloot:Scores/ItalianMusic/Ricercar33.iPad,guitarloot,Ricercar 33,Marco dall'Aquila,7,delcamp-eric-crouch,50,81,31,71.0,2,1,78.0,4/4,1,16,17,90,0,2,1.0,3,0,0,0,0,0,0,,25,329,76.9
guitarloot:Scores/ItalianMusic/SaltarelloIgtr,guitarloot,Saltarello I,Michelangelo Galilei,7,delcamp-eric-crouch,52,84,32,71,0,1,96.0,3/4,1,8,44,2,0,3,1.0,3,0,0,0,0,0,0,,42,358,78.8
guitarloot:Scores/ItalianMusic/Sarabanda.iPad,guitarloot,Sarabande,Domenico Pellegrini,5,delcamp-eric-crouch,52,83,31,71,1,1,72.0,3/4,1,16,42,0,0,4,1.0,3,0,0,0,0,0,0,,25,161,62.5
guitarloot:Scores/ItalianMusic/VoltaVgtr,guitarloot,Volta V,Michelangelo Galilei,7,delcamp-eric-crouch,52,83,31,71,3,1,120.0,3/4,2,16,53,14,0,4,1.0,3,0,0,0,0,0,0,,64,388,96.0
guitarloot:Scores/LyraViol/1.13.AlmaineGtrAS,guitarloot,Almaine 1.13,William Corkine,8,delcamp-eric-crouch,50,88,38,73.0,-1,1,60.0,4/4,2,32,36,54,0,3,1.0,3,0,0,0,0,0,0,,31,497,124.0
guitarloot:Scores/LyraViol/1.14.Pavin.Gtr.iPad,guitarloot,Pavin 1.14,William Corkine,8,delcamp-eric-crouch,50,84,34,72.0,-1,1,54.0,4/4,1,16,20,18,0,3,1.0,3,0,0,0,0,0,0,,28,368,124.4
guitarloot:Scores/LyraViol/1.15.Coranto.GtrAS,guitarloot,Coranto 1.15,William Corkine,8,delcamp-eric-crouch,50,86,36,74,2,1,86.0,6/8,1,32,41,8,0,3,0.944,3,0,0,0,0,0,0,,18,142,37.7
guitarloot:Scores/LyraViol/1.16.Almaine.Gtr.iPad,guitarloot,Almaine 1.16,William Corkine,8,delcamp-eric-crouch,50,86,36,74,2,1,68.0,4/4,1,16,15,26,0,4,1.0,3,0,0,0,0,0,0,,23,381,81.2
guitarloot:Scores/LyraViol/1.17.CorantoGtr,guitarloot,Coranto 1.17,William Corkine,8,delcamp-eric-crouch,50,86,36,74.0,2,1,86.0,6/8,1,32,16,2,0,2,1.0,3,0,0,0,0,0,0,,13,142,27.2
guitarloot:Scores/LyraViol/1.18.Pavin.Gtr.iPad,guitarloot,Pavin 1.18,William Corkine,8,delcamp-eric-crouch,50,89,39,73.0,-1,1,54.0,2/4,1,16,19,22,0,3,1.0,3,0,0,0,0,0,0,,68,449,151.1
guitarloot:Scores/LyraViol/1.19.CorantoGtrArr,guitarloot,Coranto 1.19,William Corkine,8,delcamp-eric-crouch,52,86,34,76,1,1,72.0,6/8,2,16,44,10,0,2,1.0,3,0,0,0,0,0,0,,19,185,47.5
guitarloot:Scores/LyraViol/1.20.GalliardGtr,guitarloot,Galliard 1.20,William Corkine,8,delcamp-eric-crouch,50,86,36,73,2,1,84.0,3/4,1,16,21,24,0,3,1.0,3,0,0,0,0,0,0,,38,214,81.4
guitarloot:Scores/LyraViol/1.21.GalliardGtrArr,guitarloot,Galliard 1.21,William Corkine,8,delcamp-eric-crouch,50,84,34,73.0,-1,2,72.0,3/4,1,16,21,32,0,3,1.0,3,0,0,0,0,0,0,,23,229,57.5
guitarloot:Scores/LyraViol/1.22.WhoopeGtrf.iPad,guitarloot,Whoope doe me no harme goodman 1.22,William Corkine,8,delcamp-eric-crouch,50,86,36,74.0,2,1,140.0,3/4,2,16,135,86,0,4,0.992,4,0,0,0,0,0,0,,130,756,167.1
guitarloot:Scores/LyraViol/1.23.GalliardGtrAS,guitarloot,Galliard 1.23,William Corkine,8,delcamp-eric-crouch,50,86,36,73.0,-1,2,72.0,3/4,1,32,25,6,0,3,1.0,3,0,0,0,0,0,0,,23,245,57.5
guitarloot:Scores/LyraViol/1.24.FortuneGtr.iPad,guitarloot,Fortune 1.24,William Corkine,8,delcamp-eric-crouch,50,86,36,72.0,-1,1,76.0,4/4,1,16,27,89,0,5,1.0,3,0,0,0,0,0,0,,74,846,233.7
guitarloot:Scores/LyraViol/2.20.ComplaintsGtrAS,guitarloot,If My Complaints 2.20,William Corkine,8,delcamp-eric-crouch,50,86,36,74,-1,1,68.0,3/4,1,16,44,22,0,3,1.0,3,0,0,0,0,0,0,,48,471,127.1
guitarloot:Scores/LyraViol/2.21.PreludeGtrAS,guitarloot,Perlude (Prelude) 2.21,William Corkine,8,delcamp-eric-crouch,50,86,36,73.0,2,1,72.0,4/4,1,16,12,12,0,2,1.0,3,0,0,0,0,0,0,,23,323,76.7
guitarloot:Scores/LyraViol/2.22.ComeLiveGtrArr,guitarloot,Come Live with Me 2.22,William Corkine,8,delcamp-eric-crouch,52,91,39,76.0,1,1,68.0,6/4,1,32,72,16,0,2,1.0,3,0,0,0,0,0,0,,40,703,211.8
guitarloot:Scores/LyraViol/2.23.PreludeGtr,guitarloot,Perlude (Prelude) 2.23,William Corkine,8,delcamp-eric-crouch,55,81,26,73,-1,1,,4/4,1,16,2,16,0,2,1.0,3,0,0,0,0,0,0,,5,57,
guitarloot:Scores/LyraViol/2.25.CorantoGtrAS,guitarloot,Coranto 2.25,William Corkine,8,delcamp-eric-crouch,50,86,36,74.0,2,1,120.0,3/4,1,16,42,16,0,2,1.0,3,0,0,0,0,0,0,,39,173,58.5
guitarloot:Scores/LyraViol/2.26.MounsierGtrAS,guitarloot,Mounsiers Almaine 2.26,William Corkine,8,delcamp-eric-crouch,50,88,38,74,2,1,84.0,2/2,1,16,46,44,0,2,1.0,3,0,0,0,0,0,0,,56,623,160.0
guitarloot:Scores/LyraViol/2.27.Coranto.Gtr,guitarloot,Coranto 2.27,William Corkine,8,delcamp-eric-crouch,50,86,36,74,2,1,96.0,3/4,1,16,40,8,0,2,1.0,2,0,0,0,0,0,0,,18,137,33.8
guitarloot:Scores/LyraViol/2.28.PunckeGtrArr,guitarloot,The Puncke's Delight 2.28,William Corkine,8,delcamp-eric-crouch,52,81,29,69.0,3,1,96.0,6/8,2,16,143,8,0,3,1.0,3,0,0,0,0,0,0,,64,487,120.0
guitarloot:Scores/LyraViol/2.29.PavinGtr.iPad,guitarloot,Pavin 2.29,William Corkine,8,delcamp-eric-crouch,50,82,32,69,2,1,54.0,2/4,1,16,25,14,0,3,1.0,3,0,0,0,0,0,0,,49,386,108.9
guitarloot:Scores/LyraViol/2.30.AlmaineGtr.iPad,guitarloot,Almaine 2.30,William Corkine,8,delcamp-eric-crouch,50,81,31,69,2,1,64.0,4/4,1,16,17,46,0,2,1.0,3,0,0,0,0,0,0,,39,359,146.2
guitarloot:Scores/LyraViol/25.26.Question&AnswerGtr,guitarloot,25/26 A Question and an Answer,Tobias Hume,7,delcamp-eric-crouch,52,84,32,69,0,1,76.0,4/4,2,16,14,28,0,3,1.0,3,0,0,0,0,0,0,,38,456,120.0
guitarloot:Scores/LyraViol/42PavinGtriPad,guitarloot,42 A Pavin,Tobias Hume,7,delcamp-eric-crouch,52,81,29,68,0,1,60.0,2/4,1,32,23,24,0,3,1.0,3,0,0,0,0,0,0,,66,515,132.0
guitarloot:Scores/LyraViol/46CHPavanGtr.iPad,guitarloot,46 Captain Hume's Pavan,Tobias Hume,7,delcamp-eric-crouch,52,84,32,71.0,0,1,60.0,2/4,1,32,26,48,0,4,1.0,3,0,0,0,0,0,0,,75,551,150.0
guitarloot:Scores/LyraViol/AlmaineGtr.Sherl.iPad,guitarloot,Almaine,Joseph Sherlie,7,delcamp-eric-crouch,50,86,36,74.0,-1,1,84.0,4/4,1,16,59,54,0,3,1.0,3,0,0,0,0,0,0,,62,683,177.1
guitarloot:Scores/LyraViol/AnonVar,guitarloot,Variations,Anon,7,delcamp-eric-crouch,50,88,38,73,2,1,84.0,4/4,1,16,134,130,0,3,0.991,3,0,0,0,0,0,0,,109,832,311.4
guitarloot:Scores/LyraViol/DovehouseAGtr,guitarloot,The Dovehouse Pavan,Alfonso Ferrabosco the younger,7,delcamp-eric-crouch,52,81,29,69.0,0,1,76.0,4/4,1,8,34,30,0,2,1.0,4,0,0,0,0,0,0,,61,475,192.6
guitarloot:Scores/LyraViol/DovehouseGtr,guitarloot,The Dovehouse Pavan,Alfonso Ferrabosco the younger,7,delcamp-eric-crouch,52,86,34,74,-1,1,76.0,4/4,1,8,34,34,0,2,1.0,4,0,0,0,0,0,0,,61,482,192.6
guitarloot:Scores/LyraViol/GalliardGtr.Sherl.iPad,guitarloot,Galliard,Joseph Sherlie,7,delcamp-eric-crouch,50,86,36,74,-1,1,84.0,3/4,1,16,128,66,0,3,1.0,3,0,0,0,0,0,0,,90,702,192.9
guitarloot:Scores/LyraViol/GoodAgaineGtr,guitarloot,Good Againe,Tobias Hume,7,delcamp-eric-crouch,52,83,31,69,3,1,80.0,2/4,3,32,129,70,0,4,0.994,3,0,0,0,0,0,0,,154,842,231.0
guitarloot:Scores/LyraViol/GoodAgaineGtrDArr.iPad,guitarloot,Good Againe,Tobias Hume,7,delcamp-eric-crouch,50,88,38,74,2,1,80.0,2/4,3,32,129,74,0,4,0.993,3,0,0,0,0,0,0,,139,842,208.5
guitarloot:Scores/LyraViol/HolstoneGtr.iPad,guitarloot,The Duke of Holstone's Almayne,Tobias Hume,7,delcamp-eric-crouch,52,86,34,72,0,1,120.0,4/4,1,8,14,0,0,4,0.97,3,0,0,0,0,0,0,,33,207,66.0
guitarloot:Scores/LyraViol/HumorousPavinGtr.iPad,guitarloot,A Humorous Pavin,Tobias Hume,7,delcamp-eric-crouch,52,88,36,73,0,1,86.0,4/4,1,16,29,18,0,4,1.0,3,0,0,0,0,0,0,,57,399,159.1
guitarloot:Scores/LyraViol/LachLyraGGtrAS,guitarloot,Lachrimae Pavan,Anonymous setting of Dowland's Lachrimae,7,delcamp-eric-crouch,50,87,37,75.0,-2,1,76.0,4/4,1,16,79,84,0,3,1.0,4,0,0,0,0,0,0,,97,734,306.3
guitarloot:Scores/LyraViol/MyHopeGtr.iPad,guitarloot,My Hope is Decayed,Tobias Hume,7,delcamp-eric-crouch,52,83,31,71,4,1,64.0,4/4,2,16,15,20,0,2,1.0,4,0,0,0,0,0,0,,23,284,86.2
guitarloot:Scores/LyraViol/OldHumorGtrAS,guitarloot,The Old Humor,Tobias Hume,7,delcamp-eric-crouch,50,86,36,69.0,2,1,66.0,4/4,2,32,36,62,0,4,1.0,3,0,0,0,0,0,0,,59,599,214.5
guitarloot:Scores/LyraViol/PavFarrantGtr,guitarloot,Pavin,Daniel Farrant,7,delcamp-eric-crouch,50,86,36,73.0,-1,1,64.0,4/4,1,16,23,24,0,2,1.0,3,0,0,0,0,0,0,,32,271,120.0
guitarloot:Scores/LyraViol/PavinGtr.Sherl.iPad,guitarloot,Pavin,Joseph Sherlie,7,delcamp-eric-crouch,50,86,36,73.0,-1,1,54.0,2/4,1,16,39,18,0,3,1.0,3,0,0,0,0,0,0,,42,291,93.3
guitarloot:Scores/LyraViol/PostNagGtr,guitarloot,Post Nag,Simon Ives,7,delcamp-eric-crouch,50,83,33,70.0,-2,1,72.0,2/2,2,16,19,16,0,3,0.957,3,0,0,0,0,0,0,,23,232,76.7
guitarloot:Scores/LyraViol/PrelAireGtrF,guitarloot,Prelude and Aire,Anon. - from a Lyra Viol MS in,7,delcamp-eric-crouch,52,88,36,73,3,1,72.0,4/4,1,16,24,16,0,2,0.857,3,0,0,0,0,0,0,,35,303,116.7
guitarloot:Scores/LyraViol/Prelude32Gtr,guitarloot,Prelude 32,Simon Ives,7,delcamp-eric-crouch,50,81,31,71.0,1,1,76.0,2/2,1,32,8,8,0,3,1.0,3,0,0,0,0,0,0,,26,367,82.1
guitarloot:Scores/LyraViol/TouchGtr.iPad,guitarloot,Touch Me Lightly,Tobias Hume,7,delcamp-eric-crouch,52,83,31,71.0,1,1,76.0,4/4,1,32,11,0,0,4,1.0,2,0,0,0,0,0,0,,25,265,78.9
guitarloot:Scores/LyraViol/ViolPieceRevGtr,guitarloot,Untitled Piece,Carl Friedrich Abel,7,delcamp-eric-crouch,52,88,36,71,1,1,68.0,4/4,1,16,32,38,20,4,1.0,3,0,0,0,5,0,0,,87,816,307.1
guitarloot:Scores/LyraViol/WalsinghamLV.iPad,guitarloot,Walsingham,Anon,7,delcamp-eric-crouch,52,84,32,69.0,0,1,68.0,3/4,1,16,57,30,0,3,1.0,4,0,0,0,0,0,0,,56,567,148.2
guitarloot:Scores/Mercure/AlmaineGtrMercure,guitarloot,Almaine,Jean Mercure,5,delcamp-eric-crouch,52,88,36,72,1,1,68.0,4/4,1,32,47,26,0,3,0.967,4,0,0,0,0,0,0,,30,363,105.9
guitarloot:Scores/Mercure/GigGtrArr,guitarloot,'Gig',Dietrich Steffkins,5,delcamp-eric-crouch,52,83,31,71.0,1,1,80.0,3/4,1,16,25,31,0,3,1.0,3,0,0,0,0,0,0,,21,150,47.2
guitarloot:Scores/Mercure/SarabandMercure,guitarloot,Saraband (Mercure),after Jean Mercure,5,delcamp-eric-crouch,52,83,31,70.0,1,1,80.0,6/8,1,16,25,18,0,4,1.0,4,3,0,0,0,0,0,,21,172,47.2
guitarloot:Scores/Mercure/SarabandMercureDRev,guitarloot,Sarabande,Jean Mercure,5,delcamp-eric-crouch,50,81,31,69,-1,1,80.0,6/8,1,8,3,14,0,3,1.0,3,12,0,0,0,0,0,,20,174,45.0
guitarloot:Scores/Mercure/SarabandMercureERev,guitarloot,Sarabande,Jean Mercure,5,delcamp-eric-crouch,50,83,33,71.0,1,1,80.0,6/8,1,8,5,16,0,3,1.0,3,12,0,0,0,0,0,,20,170,45.0
guitarloot:Scores/Miscellaneous/Branle2Gtr.AS,guitarloot,Branle 2,Attr. Jakub Polak,6,delcamp-eric-crouch,52,86,34,69.0,3,1,96.0,2/2,1,16,5,22,0,3,1.0,4,0,0,0,0,0,0,,60,541,150.0
guitarloot:Scores/Miscellaneous/BranleSN.Gtr.AS,guitarloot,"Branle I, de St. Nicolas",Jakup Polak,6,delcamp-eric-crouch,52,85,33,69.0,3,1,96.0,2/2,1,16,42,18,0,3,1.0,4,0,0,0,0,0,0,,54,512,135.0
guitarloot:Scores/Miscellaneous/Courante2c.Gtr.AS,guitarloot,Courante 2c,Jakub Polak,6,delcamp-eric-crouch,52,91,39,76.0,1,1,96.0,3/4,1,16,60,26,0,3,0.983,3,0,0,0,0,0,0,,58,318,108.8
guitarloot:Scores/Miscellaneous/Fantasia04,guitarloot,Fantasia 04,Jakub Polak,6,delcamp-eric-crouch,52,86,34,70,3,1,72.0,2/2,1,16,23,22,0,3,0.944,3,0,0,0,0,0,0,,54,709,180.0
guitarloot:Scores/Miscellaneous/Fantasia14Gtr,guitarloot,Fantasia 14,Jakub Polak,6,delcamp-eric-crouch,50,86,36,72,-1,1,96.0,4/4,1,8,23,50,0,3,0.971,3,0,0,0,0,0,0,,70,550,175.0
guitarloot:Scores/Miscellaneous/FantasiaAdGtrAS,guitarloot,Fantasia No. 1,Emmanuel Adriaenssen,7,delcamp-eric-crouch,52,85,33,69.0,1,1,92.0,2/2,1,32,35,8,0,4,0.991,3,0,0,0,0,0,0,,106,1334,276.5
guitarloot:Scores/Miscellaneous/Fillette1PAGtr,guitarloot,Une Jeune Fillette,Jakub Polak,6,delcamp-eric-crouch,52,86,34,71.0,1,1,68.0,2/4,1,32,45,16,0,3,0.995,4,0,0,0,0,0,0,,212,1549,374.1
guitarloot:Scores/Miscellaneous/Fillette2PAGtr,guitarloot,Une Jeune Fillette,Jakub Polak,6,delcamp-eric-crouch,52,84,32,73.0,1,1,68.0,2/4,1,16,27,34,0,3,0.993,3,0,0,0,0,0,0,,145,1102,255.9
guitarloot:Scores/Miscellaneous/Galliard1ArrAS,guitarloot,Galliard 1,Jakub Polak,6,delcamp-eric-crouch,52,92,40,75.0,4,1,68.0,3/4,1,16,37,6,0,3,1.0,3,0,0,0,0,0,0,,38,403,100.6
guitarloot:Scores/Miscellaneous/Galliard2Gtr,guitarloot,Galliard 2,Jakub Polak,6,delcamp-eric-crouch,50,86,36,71,2,1,68.0,3/4,1,16,23,0,0,3,1.0,3,0,0,0,0,0,0,,18,186,47.6
guitarloot:Scores/Miscellaneous/Galliard3AGtr.iPad,guitarloot,Galliard 3,Jacob Polak,6,delcamp-eric-crouch,52,88,36,69,3,1,,3/4,1,32,56,34,0,3,1.0,4,0,0,0,0,0,0,,48,580,
guitarloot:Scores/Miscellaneous/GrayGtr,guitarloot,Gray's Inn the First,John Coprario,8,delcamp-eric-crouch,52,90,38,71,1,1,92.0,4/4,1,16,21,0,0,3,1.0,2,0,0,0,0,0,0,,36,276,93.9
guitarloot:Scores/Miscellaneous/Preludium1,guitarloot,Preludium 1,Jakub Polak,6,delcamp-eric-crouch,50,81,31,67.0,2,1,64.0,2/4,2,16,8,16,0,3,1.0,4,0,0,0,0,0,0,,24,216,45.0
guitarloot:Scores/Miscellaneous/Preludium3Gtr,guitarloot,Preludium 3,Jakub Polak,6,delcamp-eric-crouch,52,86,34,73.0,3,1,64.0,2/2,1,16,14,20,0,3,1.0,3,0,0,0,0,0,0,,17,294,63.8
guitarloot:Scores/Miscellaneous/SarabandegtrfAS,guitarloot,Sarabande,Jakub Polak,6,delcamp-eric-crouch,52,86,34,71.0,1,1,120.0,3/4,1,16,88,76,0,3,1.0,4,0,0,0,0,0,0,,124,707,186.0
guitarloot:Scores/Miscellaneous/SarabandegtriPad,guitarloot,Sarabande,Jakub Polak,6,delcamp-eric-crouch,52,86,34,71,1,1,120.0,3/4,1,16,87,76,0,3,1.0,4,0,0,0,0,0,0,,124,714,186.0
guitarloot:Scores/Miscellaneous/Volte2.Gtr.AS,guitarloot,Volte 2,Jakub Polak,6,delcamp-eric-crouch,52,88,36,75,4,1,96.0,3/4,1,16,37,8,0,2,0.977,3,0,0,0,0,0,0,,44,246,82.5
guitarloot:Scores/Miscellaneous/Volte6Gtr,guitarloot,Volte 6,Jakub Polak,6,delcamp-eric-crouch,52,86,34,71,1,1,96.0,3/4,1,16,23,10,0,3,1.0,3,0,0,0,0,0,0,,31,191,58.1
guitarloot:Scores/OtherMusic/10AirGtr,guitarloot,Air,Henry Purcell,7,delcamp-eric-crouch,50,84,34,72.0,1,1,80.0,2/2,1,16,66,0,0,2,1.0,3,14,0,0,0,0,0,,22,229,66.0
guitarloot:Scores/OtherMusic/174IrishDumpGtr,guitarloot,The Irish Dumpe,Anon,7,delcamp-eric-crouch,50,86,36,73.0,2,1,96.0,3/4,1,16,46,0,0,3,1.0,4,0,0,0,0,0,0,,25,201,46.9
guitarloot:Scores/OtherMusic/41.CorantGtr,guitarloot,Corant,Henry Purcell,7,delcamp-eric-crouch,50,84,34,69.0,1,1,80.0,3/4,1,16,99,46,0,3,1.0,3,13,0,0,0,0,0,,38,326,85.5
guitarloot:Scores/OtherMusic/42.AlmandGtr,guitarloot,Almand,Henry Purcell,7,delcamp-eric-crouch,50,84,34,69.0,1,1,80.0,2/2,1,16,15,10,0,2,0.929,3,4,0,0,0,0,0,,14,172,42.0
guitarloot:Scores/OtherMusic/AireDminGtr,guitarloot,Aire in D minor,Henry Purcell,7,delcamp-eric-crouch,50,82,32,72,-1,1,,4/4,1,16,11,2,0,2,1.0,3,14,0,0,0,0,0,,14,209,
guitarloot:Scores/OtherMusic/ChaconneBDGtrAS,guitarloot,Chaconne,Joseph Bodin de Boismortier,7,delcamp-eric-crouch,50,83,33,74.0,2,2,76.0,3/4,1,16,29,8,20,2,1.0,3,0,0,0,5,0,0,,117,1064,277.1
guitarloot:Scores/OtherMusic/Dido2GtrD,guitarloot,Dido's Lament,Henry Purcell,7,delcamp-eric-crouch,50,86,36,73.0,-1,1,54.0,3/4,1,16,39,4,0,4,0.896,4,0,1,0,0,0,0,,48,398,160.0
guitarloot:Scores/OtherMusic/GroundGamutGtrAS,guitarloot,A Ground in Gamut,Henry Purcell,7,delcamp-eric-crouch,50,86,36,69.0,1,1,80.0,3/4,1,16,148,4,0,3,1.0,3,10,0,0,1,0,0,,64,551,144.0
guitarloot:Scores/OtherMusic/HornpipeGtr,guitarloot,Hornpipe,Daniel Purcell,7,delcamp-eric-crouch,52,84,32,71,1,1,108.0,3/2,1,16,3,0,0,2,1.0,3,0,0,0,0,0,0,,16,167,53.3
guitarloot:Scores/OtherMusic/MinuetGtr,guitarloot,Minuet,Daniel Purcell,7,delcamp-eric-crouch,50,83,33,73,2,1,108.0,3/4,1,8,3,0,0,2,1.0,3,0,0,0,0,0,0,,16,88,26.7
guitarloot:Scores/OtherMusic/Sarabande%20D'AmourGtrArr,guitarloot,Sarabande d'Amour,Dieterich Buxtehude,7,delcamp-eric-crouch,50,86,36,73,-1,1,78.0,3/4,1,16,18,6,0,3,1.0,3,0,0,0,0,0,0,,20,180,46.2
guitarloot:Scores/OtherMusic/SarabandeiPad,guitarloot,Sarabande,Daniel Purcell,7,delcamp-eric-crouch,50,83,33,71,2,1,72.0,3/4,1,16,48,0,0,3,1.0,2,0,0,0,0,0,0,,28,185,70.0
